name,total games,spawns,victories,defeats,deaths,ground_kills,air_kills,naval_kills,rp,sl,games,win rate,spawn / g,lvling,farm,ground / game,air / game,naval / game,ground / spawn,air / spawn,naval / spawn,ground / death,air / death,naval / death,mode,name_x,id,Class,Class,Move Type,Move Type,rank,BR / a,BR / a,BR / r,BR / r,BR / s,BR / s,BRTank / r,BRTank / r,BRTank / s,BRTank / s,country,Prem,Prem,Event,Event,Gift,Gift,Normal,Normal,Own
KV-1E,237.0,260.0,141.0,96.0,216.0,398.0,2.0,,265474.0,3343508.0,436.0,0.5949367088607594,1.0970464135021096,1021.0538461538462,12859.646153846154,1.6793248945147679,0.008438818565400843,,1.5307692307692307,0.007692307692307693,,1.8425925925925926,0.009259259259259259,,simulation,ussr_kv_1e,ussr_kv_1e,exp_heavy_tank,,heavy_tank,,3.0,4.3,,4.3,,4.3,,,,,,ussr,True,,False,,False,,False,,True
Black Prince,228.0,250.0,102.0,126.0,209.0,160.0,2.0,,210055.0,3132842.0,458.0,0.4473684210526316,1.0964912280701755,840.22,12531.368,0.7017543859649122,0.008771929824561403,,0.64,0.008,,0.7655502392344498,0.009569377990430622,,simulation,uk_a_43_black_prince,uk_a_43_black_prince,exp_heavy_tank,,heavy_tank,,4.0,6.0,,6.0,,5.7,,,,,,britain,True,,False,,False,,False,,False
A-26C-45DT,191.0,483.0,100.0,91.0,375.0,369.0,397.0,14.0,256156.0,1917225.0,476.0,0.5235602094240838,2.5287958115183247,530.3436853002071,3969.409937888199,1.931937172774869,2.0785340314136125,0.07329842931937172,0.7639751552795031,0.8219461697722568,0.028985507246376812,0.984,1.0586666666666666,0.037333333333333336,simulation,a-26c-45-dt,a-26c-45-dt,exp_bomber,,air,,4.0,5.3,,5.3,,5.7,,,,,,usa,True,,False,,False,,False,,False
Bf 109 E-7/U2,22.0,25.0,12.0,10.0,19.0,2.0,16.0,0.0,7152.0,108764.0,67.0,0.5454545454545454,1.1363636363636365,286.08,4350.56,0.09090909090909091,0.7272727272727273,0.0,0.08,0.64,0.0,0.10526315789473684,0.8421052631578947,0.0,simulation,bf-109e-7,bf-109e-7,exp_fighter,,air,,2.0,3.0,,3.0,,3.0,,,,,,germany,True,,False,,False,,False,,False
SIDAM 25,244.0,246.0,106.0,138.0,175.0,79.0,72.0,,94109.0,1268513.0,1352.0,0.4344262295081967,1.0081967213114753,382.5569105691057,5156.556910569106,0.3237704918032787,0.29508196721311475,,0.32113821138211385,0.2926829268292683,,0.4514285714285714,0.4114285714285714,,simulation,it_otobreda_sidam_25,it_otobreda_sidam_25,exp_SPAA,,tank,,6.0,8.3,,8.3,,8.3,,,,,,italy,False,,False,,False,,True,,False
OF-40,255.0,282.0,87.0,168.0,261.0,122.0,1.0,,90781.0,1192807.0,433.0,0.3411764705882353,1.1058823529411765,321.91843971631204,4229.812056737589,0.47843137254901963,0.00392156862745098,,0.4326241134751773,0.0035460992907801418,,0.4674329501915709,0.0038314176245210726,,simulation,it_of_40_mk_1,it_of_40_mk_1,exp_tank,,tank,,5.0,8.0,,8.0,,8.0,,,,,,italy,False,,False,,False,,True,,False
BMD-4,2150.0,2453.0,1420.0,730.0,2168.0,2687.0,246.0,,1509269.0,18520714.0,3622.0,0.6604651162790698,1.1409302325581396,615.2747655931512,7550.229922543824,1.2497674418604652,0.1144186046511628,,1.0953933958418263,0.1002853648593559,,1.2393911439114391,0.11346863468634687,,simulation,ussr_bmd_4,ussr_bmd_4,exp_tank,,tank,,6.0,9.3,,9.7,,9.7,,,,,,ussr,False,,True,,False,,False,,False
MiG-21PFM,65.0,96.0,30.0,35.0,68.0,4.0,37.0,0.0,44156.0,215568.0,407.0,0.46153846153846156,1.476923076923077,459.9583333333333,2245.5,0.06153846153846154,0.5692307692307692,0.0,0.041666666666666664,0.3854166666666667,0.0,0.058823529411764705,0.5441176470588235,0.0,simulation,mig-21_pfm,mig-21_pfm,exp_fighter,,air,,6.0,8.7,,9.3,,10.0,,,,,,ussr,False,,True,,False,,False,,False
Fw 190 C,47.0,84.0,22.0,25.0,64.0,5.0,65.0,0.0,39078.0,205215.0,228.0,0.46808510638297873,1.7872340425531914,465.2142857142857,2443.035714285714,0.10638297872340426,1.3829787234042554,0.0,0.05952380952380952,0.7738095238095238,0.0,0.078125,1.015625,0.0,simulation,fw-190c,fw-190c,exp_fighter,,air,,4.0,5.3,,5.0,,5.0,,,,,,germany,False,,True,,False,,False,,False
Khrizantema-S,194.0,144.0,104.0,90.0,277.0,0.0,0.0,,9183.0,801307.0,1685.0,0.5360824742268041,0.7422680412371134,63.770833333333336,5564.631944444444,0.0,0.0,,0.0,0.0,,0.0,0.0,,simulation,ussr_9p157,ussr_9p157,exp_tank_destroyer,,tank,,7.0,9.7,,9.7,,9.7,,,,,,ussr,False,,False,,False,,True,,False
TPK 6.41,1165.0,1200.0,471.0,694.0,875.0,99.0,388.0,,206319.0,3354530.0,4316.0,0.40429184549356223,1.0300429184549356,171.9325,2795.4416666666666,0.08497854077253218,0.33304721030042916,,0.0825,0.3233333333333333,,0.11314285714285714,0.44342857142857145,,simulation,fr_tpk_641_vpc,fr_tpk_641_vpc,exp_SPAA,,wheeled_vehicle,,3.0,5.7,,5.7,,5.7,,,,,,france,False,,False,,False,,True,,False
SU-85A,14.0,14.0,7.0,7.0,12.0,6.0,0.0,,4497.0,55644.0,41.0,0.5,1.0,321.2142857142857,3974.5714285714284,0.42857142857142855,0.0,,0.42857142857142855,0.0,,0.5,0.0,,simulation,ussr_su_85a,ussr_su_85a,exp_tank_destroyer,,tank,,2.0,4.0,,4.0,,4.0,,,,,,ussr,False,,True,,False,,False,,False
"T-34-85 """"Partisan",1877.0,2098.0,899.0,978.0,1867.0,2163.0,6.0,,1503260.0,21608216.0,2851.0,0.4789557805007991,1.1177410761854023,716.5204957102002,10299.43565300286,1.1523708044752263,0.0031965903036760787,,1.030981887511916,0.002859866539561487,,1.158543117300482,0.0032137118371719335,,simulation,ussr_t_34_85_zis_53_v80,ussr_t_34_85_zis_53_v80,exp_tank,,tank,,3.0,5.7,,5.7,,5.7,,,,,,ussr,False,,True,,False,,False,,False
Object 248,274.0,294.0,138.0,136.0,259.0,365.0,1.0,,287843.0,4867132.0,562.0,0.5036496350364964,1.072992700729927,979.0578231292517,16554.87074829932,1.332116788321168,0.0036496350364963502,,1.2414965986394557,0.003401360544217687,,1.4092664092664093,0.003861003861003861,,simulation,ussr_object_248,ussr_object_248,exp_heavy_tank,,heavy_tank,,4.0,6.7,,6.7,,6.7,,,,,,ussr,False,,True,,False,,False,,False
▄F-86K,121.0,260.0,52.0,69.0,202.0,11.0,238.0,0.0,65479.0,284167.0,687.0,0.4297520661157025,2.1487603305785123,251.84230769230768,1092.95,0.09090909090909091,1.9669421487603307,0.0,0.04230769230769231,0.9153846153846154,0.0,0.054455445544554455,1.1782178217821782,0.0,simulation,f-86k_late,f-86k_late,exp_fighter,,air,,6.0,9.0,,9.0,,9.3,,,,,,france,False,,False,,False,,True,,False
MSC,1702.0,1940.0,686.0,1016.0,1770.0,2418.0,12.0,,1693370.0,17937775.0,1925.0,0.40305522914218567,1.1398354876615746,872.8711340206186,9246.275773195875,1.4206815511163338,0.007050528789659225,,1.2463917525773196,0.006185567010309278,,1.3661016949152542,0.006779661016949152,,simulation,fr_msc,fr_msc,exp_tank,,tank,,7.0,11.0,,11.0,,11.0,,,,,,france,False,,False,,False,,True,,False
SANTAL,424.0,450.0,157.0,267.0,375.0,0.0,217.0,,107011.0,1340059.0,1454.0,0.37028301886792453,1.0613207547169812,237.8022222222222,2977.9088888888887,0.0,0.5117924528301887,,0.0,0.4822222222222222,,0.0,0.5786666666666667,,simulation,fr_vab_santal,fr_vab_santal,exp_SPAA,,wheeled_vehicle,,6.0,9.3,,9.3,,9.3,,,,,,france,False,,False,,False,,True,,False
He 115 C-1,202.0,342.0,84.0,118.0,311.0,51.0,76.0,0.0,11515.0,33613.0,704.0,0.4158415841584158,1.693069306930693,33.66959064327485,98.28362573099415,0.2524752475247525,0.37623762376237624,0.0,0.14912280701754385,0.2222222222222222,0.0,0.1639871382636656,0.24437299035369775,0.0,simulation,he_115c_1,he_115c_1,exp_bomber,,air,,1.0,1.3,,1.3,,1.3,,,,,,germany,False,,False,,False,,True,,False
S.O.8000 Narval,82.0,149.0,37.0,45.0,125.0,29.0,107.0,1.0,41777.0,262659.0,429.0,0.45121951219512196,1.8170731707317074,280.38255033557044,1762.8120805369128,0.35365853658536583,1.3048780487804879,0.012195121951219513,0.19463087248322147,0.7181208053691275,0.006711409395973154,0.232,0.856,0.008,simulation,so_8000_narval,so_8000_narval,exp_fighter,,air,,4.0,5.7,,5.7,,5.7,,,,,,france,True,,False,,False,,False,,False
␗Ki-27 Otsu,78.0,115.0,34.0,44.0,83.0,33.0,50.0,,4495.0,9992.0,422.0,0.4358974358974359,1.4743589743589745,39.08695652173913,86.88695652173914,0.4230769230769231,0.6410256410256411,,0.28695652173913044,0.43478260869565216,,0.39759036144578314,0.6024096385542169,,simulation,ki-27_otsu_china,ki-27_otsu_china,exp_fighter,,air,,1.0,1.3,,2.0,,1.3,,,,,,china,False,,False,,False,,True,,True
75/34 M43,312.0,321.0,154.0,158.0,259.0,272.0,1.0,,84400.0,998888.0,558.0,0.4935897435897436,1.0288461538461537,262.9283489096573,3111.8006230529595,0.8717948717948718,0.003205128205128205,,0.8473520249221184,0.003115264797507788,,1.05019305019305,0.003861003861003861,,simulation,it_semovente_m43_75_34,it_semovente_m43_75_34,exp_tank_destroyer,,tank,,2.0,3.3,,3.3,,3.3,,,,,,italy,False,,False,,False,,True,,False
▄Ju 88 A-4,755.0,1461.0,338.0,417.0,1162.0,492.0,431.0,12.0,172652.0,685297.0,1873.0,0.447682119205298,1.9350993377483443,118.17385352498289,469.0602327173169,0.6516556291390728,0.5708609271523178,0.015894039735099338,0.33675564681724846,0.2950034223134839,0.008213552361396304,0.423407917383821,0.3709122203098107,0.010327022375215147,simulation,ju-88a-4_finland,ju-88a-4_finland,exp_bomber,,air,,2.0,3.0,,3.0,,2.7,,,,,,sweden,False,,False,,False,,True,,True
○P-36C,25.0,41.0,14.0,11.0,32.0,0.0,9.0,,1052.0,5267.0,197.0,0.56,1.64,25.658536585365855,128.46341463414635,0.0,0.36,,0.0,0.21951219512195122,,0.0,0.28125,,simulation,p-36c_rb,p-36c_rb,exp_fighter,,air,,1.0,2.0,,1.7,,2.3,,,,,,usa,False,,False,,True,,False,,False
Valentine IX,270.0,279.0,125.0,145.0,230.0,187.0,1.0,,65736.0,503439.0,564.0,0.46296296296296297,1.0333333333333334,235.61290322580646,1804.4408602150538,0.6925925925925925,0.003703703703703704,,0.6702508960573477,0.0035842293906810036,,0.8130434782608695,0.004347826086956522,,simulation,uk_valentine_mk_9,uk_valentine_mk_9,exp_tank,,tank,,2.0,3.0,,3.0,,3.0,,,,,,britain,False,,False,,False,,True,,False
Challenger Mk.3,737.0,766.0,268.0,469.0,657.0,707.0,4.0,,397956.0,5048396.0,1602.0,0.36363636363636365,1.039348710990502,519.5248041775457,6590.595300261097,0.9592944369063772,0.005427408412483039,,0.922976501305483,0.005221932114882507,,1.0761035007610351,0.0060882800608828,,simulation,uk_challenger_mk_3,uk_challenger_mk_3,exp_tank,,tank,,7.0,10.7,,10.7,,10.7,,,,,,britain,False,,False,,False,,True,,False
Vickers Mk.7,477.0,482.0,189.0,288.0,423.0,471.0,5.0,,329475.0,3530021.0,1110.0,0.39622641509433965,1.0104821802935011,683.5580912863071,7323.695020746888,0.9874213836477987,0.010482180293501049,,0.9771784232365145,0.01037344398340249,,1.1134751773049645,0.01182033096926714,,simulation,uk_vickers_mk7,uk_vickers_mk7,exp_tank,,tank,,7.0,10.7,,10.7,,10.7,,,,,,britain,False,,False,,False,,True,,False
Stormer HVM,501.0,549.0,186.0,315.0,463.0,109.0,449.0,,307253.0,3419787.0,1564.0,0.3712574850299401,1.095808383233533,559.6593806921676,6229.120218579235,0.21756487025948104,0.8962075848303394,,0.19854280510018216,0.8178506375227687,,0.23542116630669546,0.9697624190064795,,simulation,uk_stormer_hvm,uk_stormer_hvm,exp_SPAA,,tank,,7.0,10.3,,10.3,,10.3,,,,,,britain,False,,False,,False,,True,,False
Buccaneer S.1,90.0,232.0,63.0,27.0,182.0,38.0,2.0,14.0,87690.0,414155.0,212.0,0.7,2.577777777777778,377.9741379310345,1785.1508620689656,0.4222222222222222,0.022222222222222223,0.15555555555555556,0.16379310344827586,0.008620689655172414,0.0603448275862069,0.2087912087912088,0.01098901098901099,0.07692307692307693,simulation,buccaneer_s1,buccaneer_s1,exp_assault,,air,,6.0,9.7,,8.7,,9.0,,,,,,britain,False,,True,,False,,False,,False
Beaufighter Mk I (40-mm),16.0,17.0,6.0,10.0,10.0,5.0,0.0,0.0,1894.0,47413.0,76.0,0.375,1.0625,111.41176470588235,2789.0,0.3125,0.0,0.0,0.29411764705882354,0.0,0.0,0.5,0.0,0.0,simulation,beaufighter_mk1_40mm,beaufighter_mk1_40mm,exp_assault,,air,,2.0,2.0,,2.3,,3.3,,,,,,britain,False,,True,,False,,False,,False
Challenger 2,2110.0,2418.0,907.0,1203.0,2126.0,3165.0,15.0,,1912009.0,19948634.0,2559.0,0.42985781990521327,1.1459715639810426,790.7398676592225,8250.05541770058,1.5,0.0071090047393364926,,1.3089330024813897,0.00620347394540943,,1.488711194731891,0.0070555032925682035,,simulation,uk_challenger_II,uk_challenger_II,exp_tank,,tank,,7.0,11.7,,11.7,,11.7,,,,,,britain,False,,False,,False,,True,,False
VFM5,143.0,146.0,53.0,90.0,129.0,124.0,0.0,,76972.0,895109.0,311.0,0.3706293706293706,1.020979020979021,527.2054794520548,6130.8835616438355,0.8671328671328671,0.0,,0.8493150684931506,0.0,,0.9612403100775194,0.0,,simulation,uk_vfm_5,uk_vfm_5,exp_tank,,tank,,6.0,9.3,,9.3,,9.3,,,,,,britain,False,,False,,False,,True,,False
ADATS (M113),693.0,808.0,186.0,507.0,735.0,125.0,549.0,,260925.0,2877822.0,1597.0,0.2683982683982684,1.1659451659451658,322.9269801980198,3561.660891089109,0.18037518037518038,0.7922077922077922,,0.1547029702970297,0.6794554455445545,,0.17006802721088435,0.746938775510204,,simulation,uk_adats_m113a3,uk_adats_m113a3,exp_SPAA,,tank,,8.0,11.7,,11.7,,11.7,,,,,,britain,False,,False,,False,,True,,False
ZA-35,439.0,476.0,162.0,277.0,421.0,271.0,123.0,,188272.0,2651671.0,978.0,0.3690205011389522,1.0842824601366743,395.52941176470586,5570.737394957983,0.6173120728929385,0.28018223234624146,,0.569327731092437,0.25840336134453784,,0.6437054631828979,0.2921615201900237,,simulation,uk_rooikat_za_35,uk_rooikat_za_35,exp_SPAA,,wheeled_vehicle,,6.0,8.7,,8.7,,8.7,,,,,,britain,False,,False,,False,,True,,False
G6,153.0,156.0,76.0,77.0,135.0,62.0,6.0,,38878.0,538604.0,299.0,0.49673202614379086,1.0196078431372548,249.21794871794873,3452.5897435897436,0.40522875816993464,0.0392156862745098,,0.3974358974358974,0.038461538461538464,,0.45925925925925926,0.044444444444444446,,simulation,uk_g6_spg,uk_g6_spg,exp_tank_destroyer,,wheeled_vehicle,,4.0,6.7,,6.7,,6.7,,,,,,britain,False,,False,,False,,True,,False
␗M48A1,1879.0,2037.0,872.0,1007.0,1765.0,1425.0,19.0,,823063.0,12152196.0,2896.0,0.4640766365087813,1.0840872804683341,404.0564555719195,5965.731958762886,0.7583821181479511,0.010111761575306013,,0.6995581737849779,0.009327442317133039,,0.8073654390934845,0.01076487252124646,,simulation,cn_m48a1_patton_III,cn_m48a1_patton_III,exp_tank,,tank,,5.0,7.7,,7.7,,7.7,,,,,,china,False,,False,,False,,True,,False
␗P1Y1 mod. 11,198.0,284.0,104.0,94.0,221.0,54.0,44.0,1.0,26845.0,106317.0,466.0,0.5252525252525253,1.4343434343434343,94.52464788732394,374.3556338028169,0.2727272727272727,0.2222222222222222,0.005050505050505051,0.19014084507042253,0.15492957746478872,0.0035211267605633804,0.24434389140271492,0.19909502262443438,0.004524886877828055,simulation,p1y1_mod11_china,p1y1_mod11_china,exp_bomber,,air,,2.0,3.3,,3.3,,4.0,,,,,,china,False,,False,,False,,True,,False
Black Night,1042.0,1091.0,315.0,727.0,969.0,870.0,12.0,,730963.0,6906856.0,2085.0,0.30230326295585414,1.0470249520153552,669.993583868011,6330.757103574702,0.8349328214971209,0.011516314779270634,,0.7974335472043996,0.010999083409715857,,0.8978328173374613,0.01238390092879257,,simulation,uk_challenger_2_bn,uk_challenger_2_bn,exp_tank,,tank,,8.0,12.7,,12.7,,12.7,,,,,,britain,False,,False,,False,,True,,False
Challenger 2E,369.0,377.0,103.0,266.0,336.0,218.0,1.0,,187209.0,1745741.0,1164.0,0.2791327913279133,1.021680216802168,496.57559681697614,4630.612732095491,0.5907859078590786,0.0027100271002710027,,0.5782493368700266,0.002652519893899204,,0.6488095238095238,0.002976190476190476,,simulation,uk_challenger_2e,uk_challenger_2e,exp_tank,,tank,,8.0,12.7,,12.7,,12.7,,,,,,britain,False,,False,,False,,True,,False
Sd.Kfz.234/2 TD,86.0,88.0,52.0,34.0,85.0,144.0,1.0,,34778.0,187955.0,116.0,0.6046511627906976,1.0232558139534884,395.20454545454544,2135.8522727272725,1.6744186046511629,0.011627906976744186,,1.6363636363636365,0.011363636363636364,,1.6941176470588235,0.011764705882352941,,simulation,germ_sdkfz_234_2_td,germ_sdkfz_234_2_td,exp_tank,,wheeled_vehicle,,2.0,2.7,,3.7,,3.7,,,,,,germany,False,,False,,True,,False,,False
Sd.Kfz.251/10,25.0,28.0,16.0,9.0,25.0,24.0,0.0,,16947.0,70724.0,80.0,0.64,1.12,605.25,2525.8571428571427,0.96,0.0,,0.8571428571428571,0.0,,0.96,0.0,,simulation,germ_sdkfz_251_10,germ_sdkfz_251_10,exp_tank_destroyer,,tank,,1.0,1.0,,1.0,,1.0,,,,,,germany,False,,True,,False,,False,,False
Centurion Mk.5/1,166.0,201.0,91.0,75.0,169.0,226.0,5.0,,261776.0,3929403.0,319.0,0.5481927710843374,1.2108433734939759,1302.3681592039802,19549.268656716416,1.3614457831325302,0.030120481927710843,,1.1243781094527363,0.024875621890547265,,1.3372781065088757,0.029585798816568046,,simulation,uk_centurion_mk_5_raac,uk_centurion_mk_5_raac,exp_tank,,tank,,5.0,7.7,,7.7,,7.7,,,,,,britain,False,,True,,False,,False,,False
Pz.III J1 TD,40.0,48.0,20.0,20.0,43.0,22.0,0.0,,7225.0,39417.0,61.0,0.5,1.2,150.52083333333334,821.1875,0.55,0.0,,0.4583333333333333,0.0,,0.5116279069767442,0.0,,simulation,germ_pzkpfw_III_ausf_J_td,germ_pzkpfw_III_ausf_J_td,exp_tank,,tank,,2.0,2.7,,2.7,,2.7,,,,,,germany,False,,False,,True,,False,,False
M4A5,79.0,80.0,46.0,33.0,66.0,32.0,0.0,,39248.0,404021.0,277.0,0.5822784810126582,1.0126582278481013,490.6,5050.2625,0.4050632911392405,0.0,,0.4,0.0,,0.48484848484848486,0.0,,simulation,us_m4a5_ram_2,us_m4a5_ram_2,exp_tank,,tank,,2.0,3.7,,3.7,,3.7,,,,,,usa,True,,False,,False,,False,,False
M44,921.0,954.0,478.0,443.0,831.0,511.0,23.0,,192852.0,2358157.0,1878.0,0.5190010857763301,1.0358306188925082,202.1509433962264,2471.8626834381553,0.5548317046688382,0.0249728555917481,,0.5356394129979035,0.02410901467505241,,0.614921780986763,0.027677496991576414,,simulation,germ_m44,germ_m44,exp_tank_destroyer,,tank,,3.0,4.0,,4.0,,4.0,,,,,,germany,False,,False,,False,,True,,False
Hawk III,48.0,58.0,23.0,25.0,51.0,5.0,2.0,0.0,2163.0,8080.0,230.0,0.4791666666666667,1.2083333333333333,37.293103448275865,139.31034482758622,0.10416666666666667,0.041666666666666664,0.0,0.08620689655172414,0.034482758620689655,0.0,0.09803921568627451,0.0392156862745098,0.0,simulation,hawk_iii,hawk_iii,exp_fighter,,air,,1.0,1.0,,1.0,,1.3,,,,,,china,True,,False,,False,,False,,False
ZTZ96A,556.0,574.0,330.0,226.0,464.0,416.0,9.0,,261951.0,3428316.0,1539.0,0.5935251798561151,1.0323741007194245,456.36062717770034,5972.675958188153,0.7482014388489209,0.01618705035971223,,0.7247386759581882,0.0156794425087108,,0.896551724137931,0.01939655172413793,,simulation,cn_ztz_96a,cn_ztz_96a,exp_tank,,tank,,7.0,10.3,,10.3,,10.3,,,,,,china,False,,False,,False,,True,,False
◔T-72M1,484.0,532.0,142.0,342.0,504.0,269.0,2.0,,172319.0,2149542.0,816.0,0.29338842975206614,1.0991735537190082,323.9078947368421,4040.4924812030076,0.5557851239669421,0.004132231404958678,,0.5056390977443609,0.0037593984962406013,,0.5337301587301587,0.003968253968253968,,simulation,it_t_72m1,it_t_72m1,exp_tank,,tank,,6.0,9.3,,9.3,,9.3,,,,,,italy,False,,False,,False,,True,,False
VCC-80/60,1174.0,1257.0,467.0,707.0,1124.0,1031.0,95.0,,568689.0,7439004.0,1851.0,0.3977853492333901,1.0706984667802386,452.41766109785203,5918.062052505967,0.8781942078364565,0.08091993185689948,,0.8202068416865553,0.07557677008750995,,0.9172597864768683,0.08451957295373666,,simulation,it_vcc_80_hitfist_60,it_vcc_80_hitfist_60,exp_tank,,tank,,6.0,9.3,,9.3,,9.3,,,,,,italy,False,,False,,False,,True,,False
AB 205 A-1,58.0,59.0,26.0,32.0,49.0,0.0,6.0,,2927.0,108761.0,255.0,0.4482758620689655,1.0172413793103448,49.610169491525426,1843.406779661017,0.0,0.10344827586206896,,0.0,0.1016949152542373,,0.0,0.12244897959183673,,simulation,ab_205a_1,ab_205a_1,exp_helicopter,,helicopter,,5.0,7.7,,7.7,,8.0,,,,,,italy,False,,False,,False,,True,,False
◔Leopard 2A4,794.0,868.0,335.0,459.0,763.0,997.0,3.0,,712753.0,7624272.0,1452.0,0.42191435768261965,1.093198992443325,821.1440092165899,8783.723502304147,1.2556675062972291,0.003778337531486146,,1.1486175115207373,0.0034562211981566822,,1.306684141546527,0.003931847968545216,,simulation,it_leopard_2a4,it_leopard_2a4,exp_tank,,tank,,7.0,10.7,,10.7,,10.7,,,,,,italy,False,,False,,False,,True,,False
▄Leopard 1A5,654.0,687.0,273.0,381.0,578.0,760.0,7.0,,370220.0,5139647.0,1218.0,0.41743119266055045,1.0504587155963303,538.8937409024745,7481.291120815138,1.162079510703364,0.010703363914373088,,1.1062590975254731,0.010189228529839884,,1.314878892733564,0.012110726643598616,,simulation,it_leopard_1a5,it_leopard_1a5,exp_tank,,tank,,6.0,9.3,,9.3,,9.3,,,,,,italy,False,,False,,False,,True,,False
ZTZ99-II,1352.0,1396.0,808.0,544.0,1154.0,1234.0,16.0,,818006.0,9904406.0,3390.0,0.5976331360946746,1.032544378698225,585.9641833810888,7094.84670487106,0.9127218934911243,0.011834319526627219,,0.8839541547277937,0.011461318051575931,,1.0693240901213172,0.01386481802426343,,simulation,cn_ztz_99,cn_ztz_99,exp_tank,,tank,,7.0,11.0,,11.0,,11.0,,,,,,china,False,,False,,False,,True,,False
ZTZ99-III,1500.0,1551.0,915.0,585.0,1278.0,1706.0,13.0,,1201252.0,13850208.0,3044.0,0.61,1.034,774.501611863314,8929.856866537717,1.1373333333333333,0.008666666666666666,,1.0999355254674403,0.008381689232753063,,1.3348982785602503,0.010172143974960876,,simulation,cn_ztz_99_w,cn_ztz_99_w,exp_tank,,tank,,7.0,11.0,,11.0,,11.0,,,,,,china,False,,False,,False,,True,,False
XM800T,785.0,891.0,449.0,336.0,762.0,597.0,103.0,,421593.0,6102007.0,1055.0,0.5719745222929936,1.135031847133758,473.1683501683502,6848.492704826038,0.7605095541401274,0.13121019108280255,,0.67003367003367,0.11560044893378227,,0.7834645669291339,0.13517060367454067,,simulation,us_xm_800t,us_xm_800t,exp_tank,,tank,,6.0,8.3,,8.7,,8.7,,,,,,usa,False,,False,,False,,True,,True
M60,1359.0,1475.0,590.0,769.0,1244.0,1130.0,18.0,,589488.0,9008644.0,2322.0,0.43414275202354674,1.0853568800588669,399.6528813559322,6107.555254237288,0.8314937454010302,0.013245033112582781,,0.7661016949152543,0.012203389830508475,,0.9083601286173634,0.014469453376205787,,simulation,us_m60,us_m60,exp_tank,,tank,,5.0,8.0,,8.0,,8.0,,,,,,usa,False,,False,,False,,True,,False
F4D-1,156.0,372.0,100.0,56.0,264.0,6.0,425.0,0.0,92456.0,269592.0,454.0,0.6410256410256411,2.3846153846153846,248.53763440860214,724.7096774193549,0.038461538461538464,2.7243589743589745,0.0,0.016129032258064516,1.14247311827957,0.0,0.022727272727272728,1.6098484848484849,0.0,simulation,f4d_1,f4d_1,exp_fighter,,air,,6.0,9.3,,9.0,,9.3,,,,,,usa,False,,True,,False,,False,,False
